commentId,docketId,pdf_text
Purpose
This document provides instruction and guidance for preparing and evaluating best available control technology
(BACT) proposals submitted in a New Source Review (NSR) air permit application to the Texas Commission
on Environmental Quality (TCEQ). Written primarily for permit reviewers, this document establishes the
process for determining the scope of the BACT review and defines the process by which the reviewer
determines acceptability ofa BACT proposal. For the permit applicant, this document describes the approach
to a BACT evaluation and discusses technical issues that must be addressed as.part ofa BACT analysis. The
.-
evaluation process is illustrated, explained, and applied to specific situations by way ofexamples. This .
document, in conjunction with Tier III BACTand Cost Analysis Guidance Document, replaces the previous
BACT guidance document.
Content
Following the Introduction Section, the Policy and Regulatory Basis for Bact Section of this document provides
the policy and regulatory basis for the BACT analysis application requirement and presents an overview ofhow
the permit reviewer makes a final determination ofBACT acceptability. The Bact Evaluation Section of this
document defines the approach to a BACT evaluation and provides a diagram showing a step-by-step
progression through the evaluation. This section discusses each step ofthe evaluation, as illustrated by the
diagram, and addresses the principles that are vital to a BACT proposal, including emission reduction options
and elements ofperformance for those options. The conclusion of this document concludes and provides
references for obtaining additional information about BACT policies, guidelines, and other technical guidance
documents. Finally, appendix contain a summary of the minimum required content ofa BACT analysis, a
discussion ofadd-on abatement equipment considerations, and a list offrequently asked questions and answers
about the BACT evaluation.
Disclaimer: This document is not intendedto prescribe specific emission reduction strategies as BACTfor
specific processes. References to abatement equipment technologies, emission reduction efficiencies, or
resulting emission levels are not meant to represent minimum or maximum accepted levels ofBACT.
Controls beyondBACTmay be required to comply with all rules and regulations ofthe TNRCC andwith the
intent ofthe Texas Clean Air Act toprotectpublic health andwelfare.
TCEQ xxx- RG383
(Aprl12001)
Guidance -ThisGuidance Document Isforusebysources subject to
air quality penult rcqulrements~ndmay be revised periodically.
INSG9SA-7064 v-II
Drart Page1 of24

Policy And Regulatory Basis For Bact
The TNRCC's mission and Title 30 Texas Administrative Code, Chapter 116 (30 TAC Chapter 116), are the
policy and regnlatory basis for BACT. The agency mission is as follows:
-
""The TNRCC strives to protect our state's precious human and natural resources consistent with
sustainable economic development. Our goal is clean air, clean water, and safe management ofwaste
with an emphasis on pollution prevention. We are committed to providing efficient, prompt and
courteous service to the people ofTexas, ever mindful that our decisions must be based on common
sense, good science, and fiscal responsibility.""
.-
Consistent with our mission, 30 TAC Section 116.111 establishes that to be granted a permit or a permit
amendment to ""construct"" or ""modify"" a facility, an applicant must demonstrate that the facility will ""utilize
best available control technology, with consideration given to the technical practicability and economic
reasonableness of reducing or eliminating the emissions from the facility"" [30 TAC Section 116.111(2)(C)].
The TNRCC does not specify control technologies or emission limits in 30 TAC Chapter 116 because the
extensive diversity offacility types and emission reduction options makes specification an impractical task.
Instead, to demonstrate that a facility will use BACT, a applicants present an analysis in support of their BACT
proposal. The permit reviewer evaluates the analysis and makes a case-by-case determination ofwhether the
facility satisfies 30 TAC Chapter 116 BACT requirements. Engineering principles and agency experience,
concerning the practicality and reasonableness ofan emission rednction option, are used in this determination.
Bact Evaluation
Approach
Title 30 TAC Chapter 116 defines BACT as ""... best available control technology with consideration given to
the technical practicability and the economic reasonableness ofreducing or eliminating emissions from the
facility.""
To determine ""technical practicability and economic reasonableness"" ofa BACT proposal, the process involves
resolving questions such as: Has the proposal been demonstrated to work based on actual operation? Can the
proposal reasonably be expected to work based on technical analysis? Is the project cost acceptable to achieve
the emission reduction or elimination?
TCEQ xxx- RG 383
(April 2001)
Guidance-ThisGpldanceDocument is foruse bysourcessubjectto
air quaUtypennltrequlremcnls andmay berevisedperiodically.
[NSG95A~7064 v-I]
DraftPage2 of24

The TNRCC BACT evaluation is conducted using a ""tiered"" analysis approach. The evaluation begins at the.
first tier and continues sequentially through subsequent tiers only if neoessary as determined by the evaluation
.. process described in this document. In each tier, BACT is evaluated on a case-by-case basis for technical
practicability and economic reasonableness. The three tiers are described in the following paragraphs.
Tier I
Emission reduction performance levels accepted as BACT in recent permit reviews for the same process and/or
industry continue to be acceptable - ifno new technicaldevelopments have been madethat indicateadditional
reductions are economically or technicallyreasonable.
.-
TierI of the BACT evaluation involves a comparison of the applicant's BACT proposal to emission reduction
performance levels accepted as BACT in recent permit reviews. In some cases, evaluation of new technical
developments may also be necessary. New technical developments may offer greater performance levels
resulting in.greater emission reductions than those accepted in recent permit reviews.
If there are no new technical developments, the evaluation ofBACT in this tier is relatively straightforward
because technical practicability and economic reasonableness are established based on historical and current
practice.
Tier II
Tier II BACT evaluation involves consideration ofcontrols that have been accepted as BACT in recent permits
for similar air emissionstreams in a different process or industry. For example, an applicant may propose to
control volatile organic compound (VOC) emissions in one industry using technology already in use in another
industry. A Tier II evaluation includes issues relating to stream comparison and possible differences in overall
performance of a particular emission reduction option. In addition, the Tier II evaluation considers technical
differences between the processes or industries in question. To demonstrate technical practicability, detailed
technical analysis may be required to assess the cross-applicability of emission reduction options. In Tier II,
economic reasonableness is established by historical and current practice.
Tier III
This provides a brief overview of the third tier. Detailed discussion and examples of evaluating the third tier
are provided in a separate document entitled ""Tier III BACT and Cost Analysis Guidance Document."" Tier III
BACT evaluation is a detailed technical and quantitative economic analysis of all emission reduction options
available for the process under review. Technical practicability is established through demonstrated success of
TCEQxxx-RG 383
(April 2001)
Guidance -ThisGuidance Document Isforusebyscurees subjectto
airqualitypenult requirements andmayberevisedperiodically.
INSG9SA-7064 v-I]
DraftPage3 of24

an emissionreduction optionbasedon previous use, and/orengineering evaluation ofa new technology.
Economicreasonableness is determined solelyby the cost-effectiveness ofcontrollingemissions(dollars per
ton ofpollutant reduced) and doesnot considerthe effectofemission reduction costs on corporateeconomics.
The Tier III evaluation considers all available emission reduction options. For each option,the applicant
providesa detailed technical and economic analysis that:
• identifies all emission reduction options,
• eliminates technically infeasible options,
rank remaining~mission reduction options by emissions reduced,
• performsquantitative costanalysis to determine cost-effectiveness (dollarsper ton of pollutantreduced),
and
• selectsBACTbasedon cost-effectiveness andperformance.
The Tier III evaluation is rarelynecessarybecause technical practicability and economicreasonableness have
usually been firmly established by industrypracticeas identified in thefirsttwo tiers. Ordinarily, it is in the
best interestofboth theapplicant and theagencyto avoidthe thirdtier of evaluation. The TierIII evaluation is:
highly complex andquantitative; difficult to agreeon because of numerous assumptions required for
completion; timeand resource intensive whichcausespermitdelays; andnot likelyto result insubstantially
differentcontroloptions thanotherwise indicated by the first twotiers.
BACT evaluation flowdiagram
To assist in the evaluation processas described by thetieredapproach, a flowdiagramis provided for tracking
the progression of a BACTevaluation. Following the flowdiagram, the remainder of this chapterprovidesa
step-by-step explanation of theBACTevaluation process as summarized by theflow diagram.
TCEQ xxx- RG383
(AprU2001)
Cutdanee-ThisGuidance Document Isforuscby sources subjectto
airqualitypermtt requirements andmayberevised periodically.
INSG9SA-7064 v-I]
DrartPage 4 of24

1
Pe=1l: or _cllIIQl:
appUc:atioll. t'eC:d.... 4
w:l.th JlACT -.lYlis
.u..cluded
2
A.....
pro~ec1 ai..iOll.
reduc:tion optiOl:l••
Pollution PlCVer1tion
Equipttlent Spcdfiemionl
Monitoring
Add-On Abatement Equipment
GEP/BMP
<BACT Evaluation Flow Diagram
Y.,.
,-----'Tier1'-----,
>
i
,
PropouJ....ti..!i...
""""""
No
5
Application
deficient. Send
4cticicncy l~.
1
A.....
propos"""" ncr
perlOl:ll:\lll:lCe'
Capture Efficiency
~OQEffldeney
Relillbility
On-Stl'c&m Time
Enfbrceabili
•
Is lACT k1&lyaia
COlllplete ?
,
Is p:eopoaec1 perlODlllUlCI
>/_ t:ha.t accepted"" BACT
ill; I'Ic;:ct pel;:l:l1t nvi__
for __
industry?
r
..
API)
id~tified oth..r ul..icm
l:edI1CltiOll. optiOll... with>
p..rfo:r::=ance that
.~ld.
he
"",valuaud for thU plant?
No
Tier III
Y"",
Tierll
rr
Applicant must propose
·.~e>l""
•
identified option
No
s
Applicont ptoVidcs a
techniatl: and economic
o:vnlUiltion for the
identified option(s)
Yes
10
J\mtlysia shows te:cbnicnlly >
--'
fCllS1'ble /llI.deconomienlly '""
reaacnable 1
No
14
Ate there other
industries with similar
_=0'
Yes
12
Appli=t sbOlWcompelling
technical diffcrei.tees between its
recess and.other: ill the $4mC
~,
13
Applicant must ptOposc
perl'OmllU:lCC >1- that for
recent permits in the
somclndustty
Yes
Tier III
20
Applicant mustpropose
perl'onnance ~J- that fbw!<Ito be
ecOllOr:uniclilly rcll$Qnablcand.
tcc:bniea1ly practical Wough the
Ticr m mualysis
I.
Appliemrt must
provldeTlCZ""m
BACflUlJl1ysis
18
Applieam rnust propose
pcdQmum<:e>I- chatof
·Ddu:strics with slmilllr at:mIms
No
17
Applielmt showscornpd1ing
teebcic:a1 diffc=lces between
·tI proccn and.othen 1
No
15
proposed perfornmnce>/-
that ofrccently issued pcrnUts
or the industry with a simi
stream
Yes
16
Onginal ptoposal =c:cptcd lIS
BAcrunlClsAPD hIlS
identified another option to be
""""""""""'""
Step-by-Step Evaluation Process
TCEQ:XXX- RG 383
(Aprfi 2001)
Guidance -This Guidance Document is for use by sources subject to
air quality permit requirements and may be revised periodically.
[NSG95A*7064v-I]
Draft Page 5 of 24

Step 1: TNRCC receives a.permit or amendment application with a BACT analysis included. Title30 TAC
Chapter 116provides onedefinition of BACTthat is applicable for bothnew permitsand permitamendments.
Whilethe final applied method or technique for reducing or eliminating emissions may be differentfora new
permitversusa permitamendment, the BACTevaluation is conducted in the samemanner.
Title 30 TAC Chapter116specifies conditions forgrantinga permitor permitamendment. The applicant is
requiredto demonstrate thatthe proposedfacility.will useBACT. To make this demonstration, thePI-I Form
requires submission of a BACTanalysis. To preparean acceptable analysis, the minimum contentrequirements
.-
are provided in Appendix L of the PI-I Application Instructions. For reference, the minimumcontent
requirements are alsoincluded as Appendix A of this document.
To complete a BACTanalysis, an applicantmust address all air contaminants subject to reviewfromthe
affectedemissionunit. For eachcontaminant, an applicant must identifythe emissionreduction option(s)
proposedto satisfyBACT, describe in detail the technique used for emission reduction, discussproposed
performance oftheoption(s) chosen, and provideany supporting information as necessaryfor theproposal.
Steps 2 and 3 providedetailed instructionandguidanceforevaluation of the requiredinformation.
Step 2: Assess the proposed emission reduction options. An applicantfirst identifies the emission reduction
option(s) chosen. Any of the following individual options, or any combination ofthem,may be proposedfor
BACT:
•
•
•
•
pollutionprevention (process controls/changes, sourcereduction);
equipment specification/equipment monitoring;
add-onabatement equipment; and/or
goodengineering practice(GEP)/best management practice(BMP).
Drart Page6 of 24
The following is a detailed discussion and examples foreachofthe emission reduction options.
Pollution Prevention. As set forthin the missionstatement, the agency's goal is clean air withan emphasis on
pollutionprevention. Pollution prevention is the most preferredoptionfor emissionreductionbecauseit can
becomean integralpart ofa facility's process. Consistent with our emphasis on ""pollution prevention""
applicants are encouragedto address pollutionprevention as an emission reduction option.
TCEQ xxx-RG 3S3
(Aprl12001)
Guidance..This Guidance Document Isforuse bysources subjectto
airqualitypermitrequirements andmayberevisedperiodically.
(NSG9SA·7064 v-I)

Pollution prevention is best when accomplished with process control methods or process changes that eliminate
emissions. However, process controls/changes may be proposed to simply reduce emissions or result in an
emission stream that is more amenable to control. Notably, pollution prevention may be used in conjunction
with other emission reduction options to satisfy BACT.
-
Pollution prevention includes, but is not limited to, the following:
use ofalternative materials or catalysts that have a lower potential to emit, and/or
•
emission stream recycling.
.-
The following are specific examples ofpollution prevention that applicants have proposed:
use ofpacked columns to recover and recycle air contaminants for reuse prior to discharge from an
atmospheric vent,
•
implementation ofvapor return,
air or natural gas stripping ofwastewater to remove and recycle VOCs prior to discharge to
wastewater ponds,
•
use ofwater-based coatings or less volatile cleaning solvents,
•
use of lower styrene resins in fiberglass molding operations,
•
elimination 01' reduction ofair 01' other diluents that cause a final vent stream to be too diluted to
reasonably control, and
use of low sulfur fuels.
Equipment Specificatlon/EquipmentMonitoring. An applicant may specify certain equipment that inherently
has lower emissions and/or propose equipment monitoring that, when implemented, would minimize
emissions, such as:
Draft Page 7 of24
•
•
•
installation ofinternal floating roofs, addition ofsecondary seals on existing floating roof storage;
tanks, or storage ofcompounds in a pressure rated storage lank to eliminate emissions;
use ofrobotic spray equipment instead ofmanual applications for painting large equipment (less paint
required due to better transfer efficiencies);
implementation ofa VOC fugitive emission inspection/maintenance program to assist in early
identification ofleaking components for repair; -
TCEQXXX-RG383
(Apri12001)
Guidance ~ThisGuidance Document Isforuse bysources subjectto
air quality permit requirements and may be revised periodically.
(NSG95A-7064 v~ll

•
use ofstaged combustion or other low NO, burner design to reduce NO, formation; and
•
elimination offugitive emissions by:
•
installation ofrupture disks under pressure relief valves,
• specification ofleakless pumps and valves, and
• use ofwelded flanges and other piping connections for elimination ofleak paths.
Add-oil Abatement Equipment. This option addresses different types ofadd-on abatement equipment for
emissions reduction. Examples ofadd-on equipment previously proposed by applicants include scrubbers;
oxidizers (thermal, regenerative and catalytic); flares; baghouses, cyclones, electrostatic precipitators; vapor
.-
recovery units, and carbon adsorption systems.
To approve an add-on abatement device, evaluate proposed devices based on unique stream characteristics, air
contaminants ofconcern, and characteristics of the source type. For assistance, Appendix B, entitled
""Technical Considerations for Add-on Abatement Equipment"" provides a qualitative discussion ofthese
considerations.
Add-on abatement equipment may pose other concerns, such as the generation ofadditional emissions or the
transfer ofair contaminants to water or some other medium. Consider these issues in the final approval ofan
add-on control device.
Good Engineerlng Practice (GEP) and/or Best Management Practice (BMP). In some cases, GEP and BMP
may contribute to or may be sufficient to assure BACT is applied. GEP is effective design and efficient
operation of the equipment to minimize emissions. The BMP is operating practices or procedures that minimize
emissions.
The following are specific examples ofGEP proposals:
•
•
good combustion for fuel efficiency with natural gas firing, and
placement ofvalves and piping connections such that they are reasonably accessible for leak checking.
The following are specific examples ofBMP (good housekeeping and clean operating conditions) proposals:
•
collection ofbaghouse dust in enclosed and/or covered containers,
TCEQ xxx-RG383
(AprlI2001)
Guldance -ThisGuidance Document Isforuse bysources subjectto
air qualitypermtt requirements and may be revised periodically.
INSG95A-7064V-II
Drart PageBof 24

DraftPage9 of24
•
immediate cleanup ofmaterial spills,
stockpiling ofmanure in well-drained areas to ensure rapid dewatering, and
•
performance ofactivities that increase odor during periods offavorable wind conditions.
Step 3: Assess the proposedBACTperformance elements. The final determination ofacceptability ofan
emission reduction proposal is based on the proposal's overall ability to reduce or eliminate emissions from the
facility. To determine overall ability, assess the following elements ofperformance for the proposed emission
reduction options:
•
capture efficiency,
emission reduction efficiency or resulting emission level,
reliability,
on-stream time, and
enforceability
Capture Efficiency. Evaluate the applicant's supporting documentation for the represented capture efficiency.
Regardless ofa control device efficiency, it cannot reduce emissions unless they are captured and processed
through it the control device. The following are examples ofvarying capture efficiencies and supporting
documentation:
•
Truck and railcar loading operations can have capture efficiencies ranging from 95% to 100%
depending on the method used for loading (such as vapor-balanced or vacuum-assisted loading), as
well asthe frequency ofemission leak testing. In this example, the applicant's supporting
documentation may be as simple as describing the method used for loading with a discussion ofhow
often the system is tested for emission leaks.
•
Solid product loading using ventilation hoods for capture can have capture efficiencies up to 95% (and
possibly greater), depending on hood design. The applicant must demonstrate, through calculations
using ventilation guidelines, that the ventilation is sufficient to direct emissions to the proposed add-
on abatement device. Refer to the American Conference ofGovernmental Industrial Hygienists'
Industrial Ventilation - A Manual ofRecommendedPractice for guidance on proper hood designs.
Ifthere are concerns about the proposed capture efficiency, require testing to demonstrate actual efficiency.
TCEQxxx-RG 383
(April 2001)
Guidance -ThisGuidance Document Isforuse by sources subjectto
air quality permit requirements andmaybe revised periodically.
(NSG9SA-7064 v-II

Emission Reduction Efficiency 01' Resulting Emission Level. Evaluate the applicant's supporting
documentation for the represented emission reduction efficiency or resulting emission level. Emission reduction
efficiencies are expressed in terms of percentage. Depending on the industry and/or situation, resulting
emission levels are expressed in terms such as pound (Ib) pollutant/ton product, Ib pollu~<!ntIMillion British
thermal units (MMBtu), or outlet grain loading in units ofgrain per standard cubic feet (grlscf).
Ensure that the proposed emission reduction efficiency or resulting emission level is consistent with the
following:
-
•
recently approved BACT, and
a properly designed and operated system.
For example, assume that an acceptable BACT proposal for controlling a particular waste gas stream is a
minimum 98 percent. However, there may be au alternative technology that, when properly designed and
operated, can achieve 99.9 percent for the same stream. Ifthat alternative technology is proposed, it would be
expected to achieve 99.9 percent destruction efficiency instead ofonly 98 percent.
If there are concerns about the proposed emission reduction efficiency or resulting emission level, at a
minimum, require testing to demonstrate actual efficiency.
Reliability. Evaluate the BACT proposal to ensure that reliable emission reductions can be expected to be
achieved. Expect a proposal to provide the represented emissions reduction continuously throughout the entire
range of the facility's normal operating conditions. The performance ofan emission reduction option over this
entire range of conditions is dependent on key operating parameters (such as temperature, and flowrate.)
being maintained at certain levels. Evaluate operation and maintenance plans andlor parameter monitoring
procedures to ensure these key parameters are maintained at levels that provide ongoing control effectiveness.
If there is concern that the represented performance will not be achieved over the entire operating range, or if
there are a large number ofparameters that may affect performance, continuous emissions monitors or periodic
testing may be appropriate.
The following are examples ofcommon reliability problems and possible measures to ensure reliability:
TCEQ xxx- RG 383
(April 2001)
Gutdence-ThisGuidance Document Isforuse bysources subject to
airqualitypermitrequirements andmayberevised periodically.
(NSG95A-7064 v-I)
DraftPage 1~ of24

The ignition system and the combustibility ofa waste gas are reliability problems associated with
flares. These problems are addressed by monitoring both the integrity of the flame and the heating
value ofthe gas to be flared to ensure proper flare operation.
Sufficient oxygen, temperature, and proper mixing are key parameters for complete combustion in an
incinerator. Proper performance testing will establish that the firebox design provides proper mixing
over the entire expected range ofoperation. Proper performance testing over the entire range of
operation will also establish the maximum carbon monoxide and minimum firebox exit temperatures
required to obtain the performance level proposed.
Ongoing continuous monitoring ofcarbon
--
monoxide and firebox exit temperature should ensure reliable combustion ofair contaminants.
The carbon in regenerative carbon adsorption systems can experience a loss ofadsorption
effectiveness over time. Installing a continuous emissions monitoring system (CEMS) to detect
breakthrough ofthe hydrocarbon stream helps to assure reliable operation ofthe system. For
non-regenerative carbon adsorption systems, it is preferable that carbon canisters be placed in series
and tested for breakthrough between the first and second canister, allowing some assurance that the
emissions will be captured by the second canister (serving as an installed backup) if the first canister
becomes saturated. Also, frequent sampling may be proposed during peak loads to check for
breakthrough.
Oil-stream time. Evaluate the onstream time of the BACT proposal. The emission reduction proposal
approved as BACT is expected to provide the represented performance at all times during operation ofthe
production facilities. Therefore, the emission reduction proposal must be onstream 100 percent of the time, or a
backup emission reduction proposal must be reviewed and approved before the permit is issued. The applicant
must address the disposition ofemissions during downtime ofcontrol systems even ifthe proposed downtime is
low. Backup or installed spare control devices are encouraged, especially ifthe uncontrolled stream is large. A
backup control device must also meet BACT performance levels. Ifbackup control devices are not feasible,
methods to minimize downtime and corrective action plans must be proposed.
Listed below are some specific examples ofacceptable proposals for ensuring 100% onstream time ofan
emission reduction proposal at the represented performance level;
•
installation ofspare key pieces ofequipment (such as circulation pumps for scrubbers, blowers for
incinerators, or extra carbon adsorption beds);
TCEQXXX-RG383
(AprlI2001)
Guldance ,ThisGuidance Document Isfor use bysources subjectto
air qualltypcrmlf requlrements and may be revised periodically.
INSG9SA-1064v-I]
Draft Page 11 of24

installation of backup power suppliesforoccurrences ofpowerfailure;
installation of redundant parallelcontroldevices (suchas two parallelsulfurrecoverytrains. withtail
gas cleanup units);
_
monitoring of operatingparameters criticalto the performance of the controldevice, witha
well-defined corrective actionplan if parameters drop belowacceptable levels; and
storageof inventory sparesor replacement parts (suchas bags for baghouses, tubebundles for heat
exchanger~;""and freshcatalystfor replacement ofdeactivated orpoisonedcatalyst) to eliminate delays
in implementing corrective actionplans.
Please note,it may benecessaryfor permits to containspecialconditions thatlimitemissions ordescribe
alternative methods for emission reductionduringdowntime of abatement equipment. However, unlessthe
emissions from the alternative methodused for emission reduction are listedin the maximum allowable
emissionrates table,those emissions are not authorizedand the applicant is not relievedfrom responsibility to
report any upset, startup, shutdown or maintenance emissions under 30 TAC Chapter 106.6 or 101.7.
The following are examples of permitconditions addressing a facility's operations duringdowntime of primary
abatementequipment.
• Productloadingmaytakeplace whenthe vaporrecoveryunit, vacuumvaporcollection system, and/or
CEMsare out ofserviceby routingall vaporsto theexistingvaporcombustion unit (YCU). Emissions
fromthe VCUstackmust not exceed 10milligrams of VOCper literof gasolineloaded. Gasoline
loadingundertheseconditions is limitedto 96 hoursdurationper scheduled outageoccurrence anda
maximum trnck-Ioading rate of 140,000 gallons per hour for the entirefacility.
• Duringperiodswhenthe catalyticincinerator systemis inoperable, VOCemissions be routedto the
backupcontroldevice(thermal combustor) withno less than 98.0%efficiencyin the destruction ofVOCs.
The holderof this permitmust,after installation of the backupemissioncontroldeviceis complete,
conductstacktestingofthe backupdevicewithin60 daysto determine the minimum temperature at the
TCEQ xxx. ltG 383
(April 2001)
Guidance-Thls Guidance Document Isforuse bysources subjectto
air qualitypermitrequirements andmayberevisedperiodically.
(NSG95A~7064 v-II
DraftPage12of24

outlet of the combustion chamber necessary to achieve 98% VOC destruction, Baseline emissions of
carbon monoxide (CO), expressed as parts per million (ppm), Ibs/hr, and IbsIMMBtu, from the backup
device will also be determined.
The temperature at the exit of the combustion chamber necessary to achieve 98% destruction efficiency
must be maintained when waste gas is diverted to the backup control device. This temperature mnst be
continuously monitored and recorded while the backup unit is in operation.
Records of the waste gas flow to the backup control device must be continuously monitored and recorded
while the backUP unit is in operation.
The backup emission control device must be used during emergency conditions when the primary
emission control device(s) are not in operation and for other situations represented in the operating permit
amendment application. Use of the backup emission control device is limited to a cumulative total of
six weeks/year (1008 operating hours/year); ifuse ofthis device in waste gas service exceeds six
weeks/year, the holder of this permit must:
a) Provide notification to the TNRCC Houston Region and Austin offices.
b) Schedule a stack test to confirm that the unit continues to attain 98% VOC destruction efficiency.
The CO emissions will also be determined and compared to the initial baseline values.
c) Install a CEMs for CO and oxygen.
Enforceability. To ensure enforceability ofthe proposed BACT performance, evaluate the proposed BACT
performance demonstration method. Consistent with 30 TAC Sections 116.1I 1(a)(2)(B) and (G), the applicant
must propose a performance demonstration to ensure that the emission reduction proposal will perform as
represented on an ongoing basis. Without a method to demonstrate that the proposed facility will achieve the
performance represented in the BACT proposal, an emission reduction proposal may not be enforceable and
may not be acceptable. Include the agreed-upon performance demonstration method in a permit condition to
ensure the BACT performance levels will be achieved on an ongoing basis. Performance demonstration
methods for this purpose can include recordkeeping, testing, and/or monitoring.
In some cases, maintaining records ofkey operating parameters may be a sufficient performance demonstration
method. Recordkeeping frequency for monitoring and testing data may be continuous, daily, weekly, monthly,
TCEQ xxx- RG 383
(April2001)
Guidance -Thls Guidance Document Isforuseby sources subject to
air quaUty penult requirements andmay be revisedperiodically.
[NSG9SA-7064 v-I]
DraftPage13of24

quarterly,annual, or bi-annual. In othercases, recordkeeping alone maynot be adequateas a performance
demonstration method; testing and/ormonitoring may be required.
Testingor monitoring maybe:
•
a directemission measurement (suchas a NO, CEMor particulate stacktest);or
•
a directmeasurement ofkey operatingparameters (suchas throughput, paint rates,fuelrates,pH, or
other parameters thatcorrelateto the emissionrate).
Factorsaffectingpei1'6nnance demonstration methodchosenand thefrequency of demonstration considered
acceptable for a specificemission reduction proposalinclude, butarenot limitedto the following:
•
compliance margin(howcloseto the BACTperformance levelan emission unit is expected to
operate);
•
numberof parameters that affect the emission rat;
•
variability, toxicity, andquantityof expectedemissions; and/or
•
reliabilityof the emission estimate.
The following paragraphs describe how each of these fourfactors mayaffectthe finaldecision on the method
and frequency of demonstration requiredto ensure BACTis beingmet.
Ifthe compliance margin is close, thenmore frequent directemission monitoring may be desired to ensure that
the BACTperformance levelis not exceeded. For example, if the chosen emissionreductionoptionis expected
to barely meetthe proposed BACTperformance and the operation is widelyvariable, thena CEMor daily
testing/sampling may be required to assurethat BACTis meton an ongoing basis.
Ifthe applicantdemonstrates a strongcorrelation betweenoperating parameters andemissionrates; thena
parametermeasurement to ensurethatemissionlimitations are met would generallybe acceptable. For cases
where emissionratesmaybe affected by severalparameters, it maybe toodifficultto establishand verifya
parameter/emission rate correlation. In those cases,a directemission measurement may be required.
Emissionunits that havehighlyvariable, toxic,and/orlarge emission rateswouldmost likelyrequire
continuous monitoring. Emissionunitswithconstantemission rates ma~require only stacksampling, provided
TCEQ xxx- RG 383
(April 2001)
GuIdance -Thts Guidance Document is forusebysources subject to
air quality permit requirements and may be revised periodically.
[NSG9SA-7064 v~11
DraftPage14of24

critical operating parameters are not expected to change.. The frequency ofstack sampling requirements may
vary depending on the expected operating characteristics ofa specific facility. Ifsignificant changes in
operating parameters that affect emissions are expected to occur over time, additional stack sampling on a
regular frequency may be appropriate.
_
Finally, the reliability ofemission rate estimates may affect the compliance demonstration required. Uncertain
emission estimates, such as those based on general emission factors or other nonroutine engineering analysis,
are likely to need to be confirmed by an initial stack test, at a minimum.
When determining the appropriate performance demonstration method and frequency for a specific facility,
consider all four factors together (compliance margin; number ofparameters; variability, toxicity, and quantity
ofemissions; and emission estimate reliability).
Step 4: Is the BACTallalysis complete? The permit application requires a BACT analysis with an emission
reduction proposal for each pollutant from each facility subject to review. As stated previously, an applicant
must include all of the following:
• identification of the emission reduction option(s) ultimately chosen,
• a detailed description of the equipment and/or method used for emissions reduction,
• a discussion ofproposed performance (as listed in Step 3) of the option(s) chosen, and
• any supporting information as necessary for the proposal.
If any of these elements are not included, the BACT analysis is incomplete, proceed to Step 5; otherwise,
proceed to Step 6.
Step 5: The application is deficient. Without a complete BACT analysis, the application is considered
""deficient."" Send a deficiency letter as soon as practicable. To assist the applicant, include a copy of
""Required Content ofa BACT Analysis"" as found in Appendix A. Upon receipt of the requested information,
return to Step I.
Step 6: Is the proposedperformance greater than or equal to that accepted as BACTill recentpermit
reviews for the same industry? Previously (in Step 3) assessed proposed BACT perfonnance elements (capture
TCEQxxx.RG 383
(Aprll2001)
Guidance-Thls Guidance Document Isforuseby sourcessubjectto
airquaUty pennlt requirements andmayberevisedperiodically.
(NSG95A·7064 v-II
Dran Page IS of24

Draft Page 16 0(24
efficiency, emission reduction efficiency or resultingemission level, reliability, on-streamtime,and
enforceability). Now to beginTier I of theevaluation, determine whether theoverallperformance proposalis
greaterthan or equivalent to that accepted as BACTin recentpermitreviews for thesame industry,
-'
With fiveperformance elements, a comparison of overallperformance is donein a qualitative andquantitative
manner. For individual elements, therewillbe situations whereone or moreof the proposedlevelsof
performance vary(higher or lower) from thosepreviously proposedand accepted as BACT. Assessthe
performance level based on the overall abilityofthe proposalto reduceor eliminate emissions fromthe facility.
The following is anexample of twodifferentproposals achieving the sameoverallperformance:
• Twocompanies propose add-onabatement devices with different captureefficiencies and different
reduction efficiencies. Company A proposes a captureefficiency of 95%witha reduction efficiencyof
99.9%. Company B proposes a capture efficiencyof 100%witha reduction efficiencyof95%.
• Whilethe proposal forCompany B offersa lowerreduction efficiency, this lowerefficiency is balanced
by agreater capture efficiency, whichultimately makestheproposal equivalent to Company A's. Even
thoughthe companies have different proposals with varyingelements, bothare equivalentand providean
overallperformance proposal closeto a 95%reductionin emissions.
Specificproposals maybe differentthanthoseaccepted as BACTin recentpermitreviews. However,
proposalsmust at leastbe equivalent overallin meetingBACTto be accepted in a currentapplication. Ifthere
are questions on whether a proposal is acceptable, surveypermithistoryforsimilarindustries, and consultAir
PermitsDivision(APD) peersand management.
Proposalswill be approved on a case-by-case basis. Ifthe company'sproposed performance is greaterthanor
equal to recentpermits, proceed to Step7; otherwise, proceedto Step 12.
Step 7: Has APD identifiedother emission reduction options with greater performance that shouldbe
evaluatedfor this plant? TheBACTforany particularindustryis not static. Instead, BACTprogresses as
technologyprogresses or asprocessdevelopments occur. Subsequent to the mostrecentpermitreviews for the
same industry, it is possible that information has becomeavailableto indicate that even betterperformance can
be achievedthanthatproposed.
TCEQ xxx- RG383
(AprlI2001)
Guidance -ThisGuidance Document isforuseby sources subject to
airqualltypermlt requirements andmaybe revised periodically.
(NSG9SA~7064 v-I)

Draft Page 17 of24
